"image","xmin","ymin","xmax","ymax","label"
"Screen Shot 2021-07-25 at 2.44.12 PM.png",797.1776776994977,552.6862764744401,1071.788609095982,725.8848432419618,"fire"
"Screen Shot 2021-07-25 at 4.00.01 PM.png",262.5537248091263,471.69857845666274,528.1969696969696,663.164376888635,"fire"
"Screen Shot 2021-07-25 at 4.00.01 PM.png",21.611801609848484,588.2830188679245,284.41220740116006,684,"fire"
"Screen Shot 2021-07-25 at 4.00.27 PM.png",712.3520174893465,168.8081598006232,808.1964943625709,326.66738873961344,"fire"
"Screen Shot 2021-07-25 at 4.00.27 PM.png",886.8398770419034,160.61223977149567,1260,472,"fire"
"Screen Shot 2021-07-25 at 4.00.27 PM.png",834.671963778409,361.12180076996026,922.1959616921164,460.37881310964593,"fire"
"Screen Shot 2021-07-25 at 2.47.56 PM.png",124.95730009533109,228.73273947931108,239.31564767020086,395.38917516892957,"fire"
"Screen Shot 2021-07-25 at 2.47.56 PM.png",545.163344610305,242.49998597175846,714.8075852167037,401.00844844695064,"fire"
"Screen Shot 2021-07-25 at 2.47.56 PM.png",677.7172589983259,429.15581020232173,798.5310073125929,486.5443920012444,"fire"
"Screen Shot 2021-07-25 at 2.47.08 PM.png",673.797011866714,182.1624463578345,900.7951563715419,325.40893210827466,"fire"
"Screen Shot 2021-07-25 at 2.47.08 PM.png",414.89017582352545,337.53970551826586,502.11078396091216,391.9265583736796,"fire"
"Screen Shot 2021-07-25 at 2.47.15 PM.png",398.93651709618507,260.6288002335996,548.8733132102273,428.1779233870968,"fire"
"Screen Shot 2021-07-25 at 2.47.15 PM.png",1150.0417639001623,123.26036961557847,1268.728921469156,164.4563951515974,"fire"
"Screen Shot 2021-07-25 at 4.00.12 PM.png",3.5916976583489464,187.650746693597,171.02885692475607,302.4056802177995,"fire"
"Screen Shot 2021-07-25 at 4.00.12 PM.png",177.95639604249152,125.2658783773994,290.21741178348594,294.23339680748103,"fire"
"Screen Shot 2021-07-25 at 4.00.12 PM.png",364.8128191227287,276.5717912894682,551.6407119958109,412.71964288819083,"fire"
"Screen Shot 2021-07-25 at 4.00.12 PM.png",295.0467276594757,243.3318360099453,353.4725919007176,314.6296473653097,"fire"
"Screen Shot 2021-07-25 at 4.00.45 PM.png",13.511812670765027,412.6469077402457,106.02816569010416,504.62985176571533,"fire"
"Screen Shot 2021-07-25 at 4.00.45 PM.png",308.2560111957821,533.9821876128974,383.2803905716359,596.222664717305,"fire"
"Screen Shot 2021-07-25 at 4.00.45 PM.png",3.081154278197575,513.3726263321894,169.56313576620133,597.1638056584177,"fire"
"Screen Shot 2021-07-25 at 4.00.45 PM.png",275.5808212196892,433.601370574422,306.2807159590591,456.9327470195087,"fire"
"Screen Shot 2021-07-25 at 4.00.45 PM.png",409.8963805818818,530.8039847136922,595.7322185578893,600,"fire"
"Screen Shot 2021-07-25 at 4.00.45 PM.png",651.2423267802253,496.65985989432806,755.382708973702,594.2519700596099,"fire"
"Screen Shot 2021-07-25 at 4.00.32 PM.png",62.29443735890574,218.35469414206113,245.26026738154422,348.28228355856504,"fire"
"Screen Shot 2021-07-25 at 4.00.32 PM.png",247.0155975209686,129.25413602941177,392.1621406852425,319.82339567296646,"fire"
"Screen Shot 2021-07-25 at 4.00.32 PM.png",402.06301866671737,299.10725223316865,616.5961902172535,437.78444447236905,"fire"
"Screen Shot 2021-07-25 at 4.00.32 PM.png",788.6129588998241,413.304957670324,890,518.4986706901999,"fire"
"Screen Shot 2021-07-25 at 4.00.32 PM.png",785.7305208016268,351.01213612275967,890,403.68430418126724,"fire"
"Screen Shot 2021-07-25 at 4.00.37 PM.png",74.75633285984848,178.26387902462122,326.76017992424244,244.96901633522728,"fire"
"Screen Shot 2021-07-25 at 4.00.37 PM.png",37.70013612689394,258.8215849905303,137.45129024621212,366.61653645833337,"fire"
"Screen Shot 2021-07-25 at 4.00.37 PM.png",277.86038115530306,298.9037050189394,322.0297703598485,346.8364109848485,"fire"
"Screen Shot 2021-07-25 at 4.00.37 PM.png",266.1275449810606,381.9651396780303,306.96928267045456,427.89897017045456,"fire"
"Screen Shot 2021-07-25 at 4.00.37 PM.png",152.02290482954547,256.33126183712125,202.88458806818184,307.5698982007576,"fire"
"Screen Shot 2021-07-25 at 4.00.37 PM.png",362.47093986742425,309.25349195075756,482.06575520833337,424.2570430871212,"fire"
"Screen Shot 2021-07-25 at 4.00.37 PM.png",495.55510179924244,285.4704959753788,543.2280421401515,345.58990293560606,"fire"
"Screen Shot 2021-07-25 at 4.00.37 PM.png",761.9383285984849,265.96735913825756,893.8102509469697,387.9357244318182,"fire"
"Screen Shot 2021-07-25 at 4.00.37 PM.png",608.7389322916666,311.74437736742425,660.4674479166666,357.71803977272725,"fire"
"Screen Shot 2021-07-25 at 4.01.01 PM.png",345.7683641777664,297.27718428396815,389.227074795082,388.4580716523352,"fire"
"Screen Shot 2021-07-25 at 4.01.01 PM.png",499.4557377049181,1.708732287784635,698.3886742763833,650,"fire"
"Screen Shot 2021-07-25 at 4.01.06 PM.png",301.09342981557376,1.5596227272269652,406.3227919281506,296.75640579695556,"fire"
"Screen Shot 2021-07-25 at 4.01.06 PM.png",268.74229556224384,454.92780560365657,411.3666138362363,662,"fire"
"Screen Shot 2021-07-25 at 4.01.06 PM.png",400.27322404371586,325.13831950708766,520.5098970340249,592.6101494543332,"fire"
"Screen Shot 2021-07-25 at 4.01.06 PM.png",560.7697533779457,579.0568877859214,762.1685090612192,657.2876620892397,"fire"
"Screen Shot 2021-07-25 at 4.01.06 PM.png",611.6194594753244,461.81594666156576,748.2044657722848,569.4143567272068,"fire"
"Screen Shot 2021-07-25 at 4.01.06 PM.png",673.28047622097,301.5926670978979,880.7493116034836,458.7427298948937,"fire"
"Screen Shot 2021-07-25 at 4.01.06 PM.png",753.1574853782445,468.3156139255799,794.3618857795423,540.2545790210213,"fire"
"Screen Shot 2021-07-25 at 4.01.06 PM.png",784.1530054644809,0,993.1693989071039,184.15457323211984,"fire"
"Screen Shot 2021-07-25 at 4.01.06 PM.png",473.65782690829917,2.3842651996415913,573.5738785540472,154.91027769108408,"fire"
"Screen Shot 2021-07-25 at 4.01.16 PM.png",25.010896943306008,421.8823765029492,165.30219966700815,568,"fire"
"Screen Shot 2021-07-25 at 4.01.16 PM.png",185.45977736509562,38.1415607985481,335.39355255293714,568,"fire"
"Screen Shot 2021-07-25 at 4.01.10 PM.png",196.0018107763404,0,385.25245901639346,255.3991769547325,"fire"
"Screen Shot 2021-07-25 at 4.01.10 PM.png",83.68975816737107,299.5534052593718,158.19685378778175,381.50846856513635,"fire"
"Screen Shot 2021-07-25 at 4.01.10 PM.png",269.52577904873203,328.2744339052051,317.08833968365775,407.318502543885,"fire"
"Screen Shot 2021-07-25 at 4.01.10 PM.png",321.344291645321,169.49207723484116,459.29923502604163,325.13356526692706,"fire"
"Screen Shot 2021-07-25 at 4.01.10 PM.png",487.9774020502476,304.6105248722029,574.2379102362961,412.3793935265561,"fire"
"Screen Shot 2021-07-25 at 4.01.10 PM.png",655.7327819490692,2.067177603764789,955.5257169462943,211.6534777982735,"fire"
"Screen Shot 2021-07-25 at 4.01.10 PM.png",570.1410189602544,209.77375523445536,860.5998529819842,393.11573923369986,"fire"
"Screen Shot 2021-07-25 at 4.01.30 PM.png",1127.7030948492998,48.433086832061065,1564,618.6108062977098,"fire"
"Screen Shot 2021-07-25 at 4.01.24 PM.png",67.08170039275956,341.02827359423225,525.2443981066427,441.3304468476723,"fire"
"Screen Shot 2021-07-25 at 4.01.24 PM.png",579.1809242123463,428.53732437950106,689.7775538710297,485.8645913708848,"fire"
"Screen Shot 2021-07-25 at 4.01.24 PM.png",780.3867694458675,407.8876269933128,840.6587054143187,436.0071303128215,"fire"
"Screen Shot 2021-07-25 at 4.01.24 PM.png",453.7119300717213,447.0488070264275,536.8371782146517,467.97542016300156,"fire"
"Screen Shot 2021-07-25 at 4.01.58 PM.png",651.9170274077869,465.659410237792,737.7079789959016,616.0447422884567,"fire"
"Screen Shot 2021-07-25 at 4.01.58 PM.png",611.6120293288934,200.72270842717134,650.9161404969262,252.939798950438,"fire"
"Screen Shot 2021-07-25 at 4.01.58 PM.png",776.132044057377,214.66090299026155,807.5962506403688,256.45912367591325,"fire"
"Screen Shot 2021-07-25 at 4.01.58 PM.png",859.383532914959,100.36972379589649,867.6662445568647,138.9058010336419,"fire"
"Screen Shot 2021-07-25 at 4.01.58 PM.png",440.59189293032784,410.1847654308524,492.63425012807375,482.6070432871521,"fire"
"Screen Shot 2021-07-25 at 4.01.58 PM.png",544.3559954533812,497.82305677652835,566.8983734631148,516.389009691849,"fire"
"Screen Shot 2021-07-25 at 4.01.58 PM.png",457.94195376536885,604.3015224085176,489.11632300204917,620,"fire"
"Screen Shot 2021-07-25 at 4.02.04 PM.png",208.82722294708418,1.0951984653432913,396.35572756574453,72.57369668828616,"fire"
"Screen Shot 2021-07-25 at 4.02.04 PM.png",440.1720296223958,145.11910582088575,514.5347349406592,194.68956367924528,"fire"
"Screen Shot 2021-07-25 at 4.02.04 PM.png",452.6836724620048,69.15648441594601,633.4810610911885,175.1532292076127,"fire"
"Screen Shot 2021-07-25 at 4.02.04 PM.png",702.4675839950478,225.05071471272274,782.4525944277236,412.6785880994497,"fire"
"Screen Shot 2021-07-25 at 4.02.04 PM.png",833.9387276404542,407.76671006944446,917.626823183487,522.055485947327,"fire"
"Screen Shot 2021-07-25 at 4.02.04 PM.png",776.2579050866632,464.0821970813679,838.9961169633708,544.8707846075733,"fire"
"Screen Shot 2021-07-25 at 4.02.04 PM.png",908.8791877454747,558.8158780463837,1121.973446571892,656,"fire"
"Screen Shot 2021-07-25 at 4.02.04 PM.png",360.5572521772541,86.65158215408805,452.574247299778,156.8535729494235,"fire"
"Screen Shot 2021-07-25 at 4.01.41 PM.png",881.0851018186476,317.23788464116114,1176.4106413294057,634.9057289273131,"fire"
"Screen Shot 2021-07-25 at 4.01.41 PM.png",695.7387295081968,88.58784897748163,841.0055071721313,263.39698629940256,"fire"
"Screen Shot 2021-07-25 at 4.01.35 PM.png",504.916515913166,429.5297588969386,825.6948882556353,626,"fire"
"Screen Shot 2021-07-25 at 4.01.53 PM.png",166.03880741974044,275.2866968615302,351.5920818391393,478.33510405441814,"fire"
"Screen Shot 2021-07-25 at 4.01.53 PM.png",274.92828295765025,546.737271012931,433.8170775700136,648,"fire"
"Screen Shot 2021-07-25 at 4.01.53 PM.png",524.1996926229508,392.6975476495151,885.1149953039617,648,"fire"
"Screen Shot 2021-07-25 at 4.01.53 PM.png",456.89707885075137,507.46463328394395,531.780724897541,620.1622356546336,"fire"
"Screen Shot 2021-07-25 at 4.01.53 PM.png",415.7246413934426,270.6946390086207,477.805993852459,355.4254066204203,"fire"
"Screen Shot 2021-07-25 at 4.01.53 PM.png",4.124692622950819,229.22822097252157,76.40865778688524,349.60303155307116,"fire"
"Screen Shot 2021-07-25 at 4.02.38 PM.png",337.25866899334017,440.26629163547904,367.58007012038934,472.0411384262724,"fire"
"Screen Shot 2021-07-25 at 4.02.38 PM.png",527.648241387039,421.04916144273955,1021.9745453381148,483.60086662612275,"fire"
"Screen Shot 2021-07-25 at 4.02.38 PM.png",1.8431876761014345,439.3285109468563,102.3749559746414,457.74986550336826,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",33.08085724043716,533.5054675850135,150.0841017759563,641.2897285683026,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",202.11979166666666,309.35013450527583,363.71584699453547,560.7344398340249,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",77.3125,475.6476888696188,225.90125512295083,553.0687460998282,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",190.85809426229508,563.1902407570993,350.91478825136613,674,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",356.5273224043716,425.0429467165618,544.2709187158471,638.7542980399863,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",486.02587090163934,369.37126951098935,630.5357752732241,541.1965949980549,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",529.7810792349727,200.89153964094106,1023.2511099726776,448.43348181000385,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",882.786031420765,455.0058687455426,1106.3145491803277,674,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",1114.7119193989072,502.8292930254797,1280,674,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",557.4398907103825,592.1940229107236,892.166068989071,674,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",756.6495901639345,119.16625900585126,978.3309426229508,197.84035165873797,"fire"
"Screen Shot 2021-07-25 at 4.02.17 PM.png",788.4013831967213,565.8126408113978,879.4566256830601,589.8132428054494,"fire"
"Screen Shot 2021-07-25 at 4.03.45 PM.png",355.4244602224215,127.4438385634893,743.0782501387466,760,"fire"
"Screen Shot 2021-07-25 at 4.03.45 PM.png",749.3514660444416,258.9643527409218,1043.9037989882172,760,"fire"
"Screen Shot 2021-07-25 at 4.03.45 PM.png",1193.9515414211921,35.707299713759895,1282.2167776639346,110.6595343051676,"fire"
"Screen Shot 2021-07-25 at 4.03.45 PM.png",424.40307710574626,9.937188345626746,649.2021036116804,127.77722690802491,"fire"
"Screen Shot 2021-07-25 at 4.03.45 PM.png",1159.9016265368853,206.42215096528747,1287.0451436027151,366.0876555771357,"fire"
"Screen Shot 2021-07-25 at 4.03.45 PM.png",1268.0869580878586,539.6065926152235,1294,607.4397831922137,"fire"
"Screen Shot 2021-07-25 at 4.03.45 PM.png",834.22653995368,66.74912777692913,1005.2388059522285,199.5184337537826,"fire"
"Screen Shot 2021-07-25 at 4.03.49 PM.png",731.6299094945355,408.91240875912405,897.1366120218579,742,"fire"
"Screen Shot 2021-07-25 at 4.03.49 PM.png",802.5873729935109,95.99032949183109,863.5833866974044,196.70826409332943,"fire"
"Screen Shot 2021-07-25 at 4.03.49 PM.png",428.9819709485997,454.2207421073078,520.9398533555328,568.8820767367843,"fire"
"Screen Shot 2021-07-25 at 4.03.37 PM.png",307.65991504439893,540.7240581863497,706.2945504610657,710.2300014378834,"fire"
"Screen Shot 2021-07-25 at 4.03.37 PM.png",997.8085382513661,671.8774683665645,1169.222575136612,736,"fire"
"Screen Shot 2021-07-25 at 4.03.37 PM.png",1241.046012636612,604.8204083588957,1354.1405652322403,736,"fire"
"Screen Shot 2021-07-25 at 4.04.58 PM.png",499.9299553876366,555.6939233485944,737.4664409366461,664.9293519160227,"fire"
"Screen Shot 2021-07-25 at 4.04.44 PM.png",1397.3066462282275,512.7170864113875,1462.2877657530737,597.1137930595415,"fire"
"Screen Shot 2021-07-25 at 4.04.44 PM.png",975.4179295274078,566.3936953036423,1009.002814020876,611.6328980322597,"fire"
"Screen Shot 2021-07-25 at 4.04.52 PM.png",509.6941035369706,259.3631756756757,1207.3233996115096,699.9079832570433,"fire"
"Screen Shot 2021-07-25 at 4.04.52 PM.png",402.8834742144809,533.5209048945011,507.5489591337944,598.1902088769154,"fire"
"Screen Shot 2021-07-25 at 4.04.52 PM.png",318.15906922387296,657.3821602014962,423.1909669302852,744.593053162328,"fire"
"Screen Shot 2021-07-25 at 4.05.15 PM.png",5.3447468408469945,10.864205100319603,333.2914502753586,207.1464177911932,"fire"
"Screen Shot 2021-07-25 at 4.05.15 PM.png",291.1294236146687,145.25908314098015,671.2349726775956,402.11349209872174,"fire"
"Screen Shot 2021-07-25 at 4.05.15 PM.png",689.5366936688866,254.38812810724434,793.2987063215079,316.6362138227983,"fire"
"Screen Shot 2021-07-25 at 4.05.15 PM.png",684.8268653411031,340.5465087890625,1043.980703018272,587.93994140625,"fire"
"Screen Shot 2021-07-25 at 4.05.15 PM.png",1051.0668292936732,489.8470126065341,1440.1548665364585,673.1385165127841,"fire"
"Screen Shot 2021-07-25 at 4.03.55 PM.png",326.78557088883196,535.4007463412047,579.5986968493852,626.0724976138291,"fire"
"Screen Shot 2021-07-25 at 4.03.55 PM.png",71.81841380635245,691.5213727994202,140.26440990010246,747.7467311669259,"fire"
"Screen Shot 2021-07-25 at 4.03.55 PM.png",1292.4953653304303,680.7011133254383,1593.3476114241803,776,"fire"
"Screen Shot 2021-07-25 at 4.03.55 PM.png",1259.2525790855532,449.6887985850891,1285.9256883965163,604.3560045337246,"fire"
"Screen Shot 2021-07-25 at 4.03.55 PM.png",1052.9460169057377,429.46017690805286,1076.98767289959,482.76578186863685,"fire"
"Screen Shot 2021-07-25 at 4.03.55 PM.png",1007.4584400614754,200.02783479302178,1056.5052846439548,291.74634672829467,"fire"
"Screen Shot 2021-07-25 at 4.03.55 PM.png",1008.2656922387295,578.5380870422088,1037.362488793545,652.8654343272766,"fire"
"Screen Shot 2021-07-25 at 4.03.55 PM.png",1299.564453125,451.108036093043,1344.716944159836,537.8831394937782,"fire"
"Screen Shot 2021-07-25 at 4.05.24 PM.png",52.83104388127562,158.52708601904197,427.1740530545594,384.68197941258694,"fire"
"Screen Shot 2021-07-25 at 4.05.24 PM.png",449.1184882492316,316.84410626087225,740.6216236552254,527.4663906211171,"fire"
"Screen Shot 2021-07-25 at 4.05.24 PM.png",756.8911557056865,367.5644045880964,1043.5896804559427,574,"fire"
"Screen Shot 2021-07-25 at 4.05.30 PM.png",450.7284084966274,349.8958821314287,552.5516166645322,590.9232078636704,"fire"
"Screen Shot 2021-07-25 at 4.05.30 PM.png",554.2316939890711,66.88300771115011,754.9129990874744,585.4981549815498,"fire"
"Screen Shot 2021-07-25 at 4.05.20 PM.png",748.4766572212261,444.0996404857924,877.9546374711834,585.8160255382695,"fire"
"Screen Shot 2021-07-25 at 4.05.20 PM.png",988.8437604059939,391.723896463283,1062.7446539873633,543.0708962228334,"fire"
"Screen Shot 2021-07-25 at 4.05.34 PM.png",687.7165135117829,340.07038408444254,797.6525451993682,490.9394403151524,"fire"
"Screen Shot 2021-07-25 at 4.05.40 PM.png",190.67540983606557,562.3172751883782,313.9339215388064,643.6765285996055,"fire"
"Screen Shot 2021-07-25 at 4.05.40 PM.png",210.2222240010246,662.3824807191506,278.24629066342214,709.854090583395,"fire"
"Screen Shot 2021-07-25 at 4.05.40 PM.png",379.7361908459273,604.9637239294409,552.995391345415,667.3641810069187,"fire"
"Screen Shot 2021-07-25 at 4.05.40 PM.png",957.5619176645748,300.89726145968166,1020.942460857454,340.94064902883076,"fire"
"Screen Shot 2021-07-25 at 4.05.40 PM.png",517.2779709112449,310.6736146825305,925.6598188556609,538.7843366694403,"fire"
"Screen Shot 2021-07-25 at 4.07.00 PM.png",575.1129621328552,489.1352173721422,707.8788841039104,542,"fire"
"Screen Shot 2021-07-25 at 4.07.00 PM.png",779.7969998719262,484.82030061191733,1064.2056224385246,542,"fire"
"Screen Shot 2021-07-25 at 4.07.00 PM.png",1075.7959651425888,55.70696383587256,1178,386.2038693099577,"fire"
"Screen Shot 2021-07-25 at 4.06.26 PM.png",134.04608521174865,2.62454579177412,212.47685066598362,409.2264297633495,"fire"
"Screen Shot 2021-07-25 at 4.06.26 PM.png",237.9326118510929,21.65511136842005,300.5693732923497,82.41766298164441,"fire"
"Screen Shot 2021-07-25 at 4.06.26 PM.png",310.06176357581967,177.8326001213592,376.0799607240437,399.3670749108768,"fire"
"Screen Shot 2021-07-25 at 4.06.26 PM.png",558.3835062329235,218.49369382395327,604.0031164617487,566.4166473092384,"fire"
"Screen Shot 2021-07-25 at 4.06.26 PM.png",626.5648480191257,395.70172652457524,645.7858606557378,486.049043822057,"fire"
"Screen Shot 2021-07-25 at 4.06.26 PM.png",21.28677318135246,261.0310283771996,68.78738686816939,340.623765075091,"fire"
"Screen Shot 2021-07-25 at 4.06.22 PM.png",255.9619694944288,687.9747304628552,400.9234913977118,717.9999999999999,"fire"
"Screen Shot 2021-07-25 at 4.06.22 PM.png",517.7629627999061,658.4547949316996,734.8286332927767,718,"fire"
"Screen Shot 2021-07-25 at 4.06.22 PM.png",773.4456972549523,344.7015870859925,1005.6920007257515,707.6762317066461,"fire"
"Screen Shot 2021-07-25 at 4.06.22 PM.png",1112.8956807120903,698.4479562924421,1190.3954192281421,717.9999999999999,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",245.1753840879013,452.1200180809097,367.390116440403,555.2865896697092,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",80.57904332895748,542.2110022818689,135.82663660935367,589.2633938931003,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",170.5818919697746,569.0536253674196,193.47338173454577,599.1850194345607,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",11.416222143954919,437.20424514619435,47.59539761569331,521.859153097927,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",979.9310010566087,610.6029446743503,1036.8294142759564,676,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",326.5260667477801,570.908762472927,620.4105344678535,676,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",409.2833729561561,435.37909286045794,649.1961858030226,567.8897731667698,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",501.75545927787743,315.0520128306776,726.7180718760674,441.69371615872524,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",641.4522324859121,136.1420707476021,812.4858795999832,314.5742574257426,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",814.942727544399,96.47513633199257,965.6733175642504,197.62296154664295,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",601.599152578552,263.5343341487469,648.3544197457736,319.64528687732053,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",728.820238057121,311.84192136254643,764.7070484599129,406.6866841835551,"fire"
"Screen Shot 2021-07-25 at 4.07.17 PM.png",650.1162157402664,441.67811098004336,701.2080542392418,503.21039265547654,"fire"
"Screen Shot 2021-07-25 at 4.07.09 PM.png",32.701443498121584,200.60414100239294,281.222858366419,331.632373722455,"fire"
"Screen Shot 2021-07-25 at 4.07.09 PM.png",391.1609639152151,285.09708573436006,526.5092323845201,339.7169938415061,"fire"
"Screen Shot 2021-07-25 at 4.07.09 PM.png",568.3163430135758,255.4423730282383,648.574206743084,343.6644004064662,"fire"
"Screen Shot 2021-07-25 at 4.07.09 PM.png",651.7110791816085,196.5183143906921,744.4843920765027,272.55408367127865,"fire"
"Screen Shot 2021-07-25 at 4.07.09 PM.png",751.1237807643869,254.26114392462577,817.1830763853312,290.9295036956554,"fire"
"Screen Shot 2021-07-25 at 4.07.09 PM.png",831.0071083610826,30.391511815194864,888.1601789297301,79.14517340041299,"fire"
"Screen Shot 2021-07-25 at 4.07.09 PM.png",194.7386754770748,124.4303399005919,219.32919214801058,149.05188512438127,"fire"
"Screen Shot 2021-07-25 at 4.07.09 PM.png",169.46464977160176,167.8902111490264,278.1135803556181,197.63650978612534,"fire"
"Screen Shot 2021-07-25 at 4.07.35 PM.png",230.49240482517928,365.563605453697,355.5389948610399,458.9544449587548,"fire"
"Screen Shot 2021-07-25 at 4.07.35 PM.png",581.3371758132683,400.7127777276011,893.826588114754,519.3733714550217,"fire"
"Screen Shot 2021-07-25 at 4.07.35 PM.png",666.505537189421,337.40241760371504,744.4904320888832,403.76094069875955,"fire"
"Screen Shot 2021-07-25 at 4.07.35 PM.png",789.3226606525358,309.59815393936657,818.9231469326331,357.8779273354709,"fire"
"Screen Shot 2021-07-25 at 4.07.35 PM.png",993.1515841124486,422.0074672221218,1085.9999999999998,499.3673615501565,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",0,471.7999729269803,50.71746065733864,576.4911780631189,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",176.7138171586834,509.2192179764852,223.57136430584018,588.1697478341584,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",289.41856309234123,424.6614054764852,355.87779400934943,484.754656559406,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",385.032232565958,359.0653600711634,456.1274057857326,493.82170869430695,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",634.8823862544826,544.0110264542079,690.4731517353996,580.7658183787129,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",770.0735647733095,527.7500773514852,864.5228051357583,596.8618115717823,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",880.587572041496,509.79489866955447,976.4259701588115,571.1606087561881,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",956.0067811059172,364.39454865408425,1218,521.6316831683168,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",1091.6105308657789,519.6306892017327,1216.6688524590165,597.4811881188119,"fire"
"Screen Shot 2021-07-25 at 4.07.45 PM.png",1142.1245901639347,597.4811881188119,1218.0000000000002,672,"fire"
"Screen Shot 2021-07-25 at 4.08.48 PM.png",0.10302934490266392,394.7809476783807,177.66496501985142,638,"fire"
"Screen Shot 2021-07-25 at 4.08.48 PM.png",170.68050697201588,348.55554100420835,446.57960985527666,578.6979978273241,"fire"
"Screen Shot 2021-07-25 at 4.08.48 PM.png",2.2005975441854506,1.6875353476984036,209.41054047131146,315.1801259431908,"fire"
"Screen Shot 2021-07-25 at 4.08.48 PM.png",220.54254250448258,94.62545425085712,263.1837338306865,340.879548875548,"fire"
"Screen Shot 2021-07-25 at 4.08.48 PM.png",308.30428326716185,2.23536275959701,497.0014428310707,73.73048192305531,"fire"
"Screen Shot 2021-07-25 at 4.08.48 PM.png",322.76187083760243,131.1816930976703,567.3714659643954,344.2711832609108,"fire"
"Screen Shot 2021-07-25 at 4.08.48 PM.png",600.634045210041,34.406093295529594,710.195842805456,212.0677591227799,"fire"
"Screen Shot 2021-07-25 at 4.08.48 PM.png",532.2884681576588,374.4592261005649,597.259081230789,471.9392379650967,"fire"
"Screen Shot 2021-07-25 at 4.08.48 PM.png",907.0739946209015,331.6408618954446,1050,638,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",382.5424740650615,557.8324693291735,482.5970478995902,607.3952961711141,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",209.98243121371246,349.8134480265828,261.22497011612023,525.2784204524316,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",1032.5742678449453,485.3260934012277,1150.5645534494536,578.5710000042276,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",874.7931720671107,494.7423579228389,1000.1325275358607,575.397988059304,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",1176.7474737448772,618.9879337987859,1247.1529990607926,634,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",1156.8563834101776,494.5307847060167,1256,530.0296881869758,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",947.2066070056353,222.41387331743778,985.0582084614072,279.99202500380477,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",1011.7459128457992,27.067970441017316,1052.657720713798,338.59068661644346,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",558.3072884648225,562.5576045048701,730.9908672728826,601.2837114870806,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",769.6646174863389,535.485027362774,887.1427462218239,634,"fire"
"Screen Shot 2021-07-25 at 4.07.24 PM.png",633.7930781463457,266.62903215152363,667.2898800375684,324.5223659498867,"fire"
"Screen Shot 2021-07-25 at 4.07.49 PM.png",132.31783453936134,16.32731932353198,227.90490709315233,364.0681067986217,"fire"
"Screen Shot 2021-07-25 at 4.07.49 PM.png",227.71018239839486,0,317.1072633837091,52.66884718484026,"fire"
"Screen Shot 2021-07-25 at 4.07.49 PM.png",313.28332399462096,157.06833183474657,355.78756910647206,345.6242854420732,"fire"
"Screen Shot 2021-07-25 at 4.07.49 PM.png",351.15925092853485,132.18148456356388,387.3122267759563,190.92451278562467,"fire"
